12.62	1665.95
12.63	1671.11
12.64	1676.28
12.65	1681.46
12.66	1686.65
12.67	1691.86
12.68	1697.08
12.69	1702.31
12.7	1707.55
12.71	1712.8
12.72	1718.07
12.73	1723.35
12.74	1728.64
12.75	1733.94
12.76	1739.26
12.77	1744.58
12.78	1749.92
12.79	1755.28
12.8	1760.64
12.81	1766.02
12.82	1771.41
12.83	1776.81
12.84	1782.22
12.85	1787.65
12.86	1793.09
12.87	1798.54
12.88	1804.01
12.89	1809.48
12.9	1814.97
12.91	1820.48
12.92	1825.99
12.93	1831.52
12.94	1837.06
12.95	1842.61
12.96	1848.17
12.97	1853.75
12.98	1859.34
12.99	1864.95
13	1870.56
13.01	1876.19
13.02	1881.83
13.03	1887.49
13.04	1893.15
13.05	1898.84
13.06	1904.53
13.07	1910.23
13.08	1915.95
13.09	1921.68
13.1	1927.43
13.11	1933.19
13.12	1938.96
13.13	1944.74
13.14	1950.54
13.15	1956.35
13.16	1962.17
13.17	1968.01
13.18	1973.86
13.19	1979.72
13.2	1985.59
13.21	1991.48
13.22	1997.38
13.23	2003.3
13.24	2009.23
13.25	2015.17
13.26	2021.12
13.27	2027.09
13.28	2033.07
13.29	2039.07
13.3	2045.07
13.31	2051.1
13.32	2057.13
13.33	2063.18
13.34	2069.24
13.35	2075.31
13.36	2081.4
13.37	2087.51
13.38	2093.62
13.39	2099.75
13.4	2105.89
13.41	2112.05
13.42	2118.22
13.43	2124.4
13.44	2130.6
13.45	2136.81
13.46	2143.03
13.47	2149.27
13.48	2155.52
13.49	2161.79
13.5	2168.07
13.51	2174.36
13.52	2180.67
13.53	2186.99
13.54	2193.32
13.55	2199.67
13.56	2206.03
13.57	2212.41
13.58	2218.8
13.59	2225.2
13.6	2231.62
13.61	2238.05
13.62	2244.49
13.63	2250.95
13.64	2257.43
13.65	2263.92
13.66	2270.42
13.67	2276.93
13.68	2283.46
13.69	2290.01
13.7	2296.57
13.71	2303.14
13.72	2309.73
13.73	2316.33
13.74	2322.94
13.75	2329.57
13.76	2336.21
13.77	2342.87
13.78	2349.54
13.79	2356.23
13.8	2362.93
13.81	2369.65
13.82	2376.38
13.83	2383.12
13.84	2389.88
13.85	2396.65
13.86	2403.44
13.87	2410.24
13.88	2417.06
13.89	2423.89
13.9	2430.74
13.91	2437.6
13.92	2444.47
13.93	2451.36
13.94	2458.27
13.95	2465.18
13.96	2472.12
13.97	2479.07
13.98	2486.03
13.99	2493.01
14	2500
14.01	2507.01
14.02	2514.03
14.03	2521.07
14.04	2528.12
14.05	2535.19
14.06	2542.27
14.07	2549.36
14.08	2556.48
14.09	2563.6
14.1	2570.74
14.11	2577.9
14.12	2585.07
14.13	2592.26
14.14	2599.46
14.15	2606.68
14.16	2613.91
14.17	2621.16
14.18	2628.42
14.19	2635.7
14.2	2642.99
14.21	2650.3
14.22	2657.62
14.23	2664.96
14.24	2672.31
14.25	2679.68
14.26	2687.06
14.27	2694.46
14.28	2701.88
14.29	2709.31
14.3	2716.76
14.31	2724.22
14.32	2731.69
14.33	2739.19
14.34	2746.69
14.35	2754.22
14.36	2761.75
14.37	2769.31
14.38	2776.88
14.39	2784.46
14.4	2792.07
14.41	2799.68
14.42	2807.31
14.43	2814.96
14.44	2822.63
14.45	2830.31
14.46	2838
14.47	2845.71
14.48	2853.44
14.49	2861.18
14.5	2868.94
14.51	2876.72
14.52	2884.51
14.53	2892.31
14.54	2900.13
14.55	2907.97
14.56	2915.83
14.57	2923.7
14.58	2931.58
14.59	2939.49
14.6	2947.4
14.61	2955.34
14.62	2963.29
14.63	2971.26
14.64	2979.24
14.65	2987.24
14.66	2995.25
14.67	3003.28
14.68	3011.33
14.69	3019.4
14.7	3027.48
14.71	3035.57
14.72	3043.68
14.73	3051.81
14.74	3059.96
14.75	3068.12
14.76	3076.3
14.77	3084.49
14.78	3092.71
14.79	3100.93
14.8	3109.18
14.81	3117.44
14.82	3125.72
14.83	3134.01
14.84	3142.32
14.85	3150.65
14.86	3158.99
14.87	3167.35
14.88	3175.73
14.89	3184.12
14.9	3192.53
14.91	3200.96
14.92	3209.4
14.93	3217.86
14.94	3226.34
14.95	3234.84
14.96	3243.35
14.97	3251.88
14.98	3260.42
14.99	3268.98
15	3277.56
15.01	3286.16
15.02	3294.77
15.03	3303.4
15.04	3312.05
15.05	3320.71
15.06	3329.39
15.07	3338.09
15.08	3346.81
15.09	3355.54
15.1	3364.29
15.11	3373.06
15.12	3381.84
15.13	3390.64
15.14	3399.46
15.15	3408.3
15.16	3417.15
15.17	3426.02
15.18	3434.91
15.19	3443.81
15.2	3452.74
15.21	3461.68
15.22	3470.64
15.23	3479.61
15.24	3488.6
15.25	3497.61
15.26	3506.64
15.27	3515.69
15.28	3524.75
15.29	3533.83
15.3	3542.93
15.31	3552.04
15.32	3561.18
15.33	3570.33
15.34	3579.5
15.35	3588.68
15.36	3597.89
15.37	3607.11
15.38	3616.35
15.39	3625.61
15.4	3634.88
15.41	3644.18
15.42	3653.49
15.43	3662.82
15.44	3672.17
15.45	3681.53
15.46	3690.91
15.47	3700.32
15.48	3709.74
15.49	3719.17
15.5	3728.63
15.51	3738.1
15.52	3747.59
15.53	3757.1
15.54	3766.63
15.55	3776.18
15.56	3785.74
15.57	3795.33
15.58	3804.93
15.59	3814.55
15.6	3824.19
15.61	3833.84
15.62	3843.52
15.63	3853.21
15.64	3862.92
15.65	3872.65
15.66	3882.4
15.67	3892.17
15.68	3901.95
15.69	3911.76
15.7	3921.58
15.71	3931.42
15.72	3941.28
15.73	3951.16
15.74	3961.05
15.75	3970.97
15.76	3980.9
15.77	3990.86
15.78	4000.83
15.79	4010.82
15.8	4020.83
15.81	4030.86
15.82	4040.9
15.83	4050.97
15.84	4061.05
15.85	4071.16
15.86	4081.28
15.87	4091.42
15.88	4101.58
15.89	4111.76
15.9	4121.96
15.91	4132.18
15.92	4142.42
15.93	4152.67
15.94	4162.95
15.95	4173.24
15.96	4183.55
15.97	4193.89
15.98	4204.24
15.99	4214.61
16	4225
16.01	4235.41
16.02	4245.84
16.03	4256.29
16.04	4266.75
16.05	4277.24
16.06	4287.75
16.07	4298.27
16.08	4308.82
16.09	4319.38
16.1	4329.97
16.11	4340.57
16.12	4351.2
16.13	4361.84
16.14	4372.5
16.15	4383.18
16.16	4393.89
16.17	4404.61
16.18	4415.35
16.19	4426.11
16.2	4436.89
16.21	4447.69
